,time_of_experiment,scanner_status,advertiser_status,RSSI,distance
0,2020-07-18 23:48:24.031380,1,3,-64,6
0,2020-07-18 23:48:26.036745,1,3,-75,6
0,2020-07-18 23:48:28.042092,1,3,-75,6
0,2020-07-18 23:48:30.047426,1,3,-66,6
0,2020-07-18 23:48:31.822706,1,3,-74,6
0,2020-07-18 23:48:32.040106,1,3,-66,6
0,2020-07-18 23:48:34.045527,1,3,-74,6
0,2020-07-18 23:48:35.176189,1,3,-75,6
0,2020-07-18 23:48:36.121902,1,3,-75,6
0,2020-07-18 23:48:38.127402,1,3,-64,6
0,2020-07-18 23:48:40.132527,1,3,-63,6
0,2020-07-18 23:48:42.135949,1,3,-66,6
0,2020-07-18 23:48:44.140760,1,3,-75,6
0,2020-07-18 23:48:46.146094,1,3,-66,6
0,2020-07-18 23:48:48.151250,1,3,-73,6
0,2020-07-18 23:48:50.156578,1,3,-73,6
0,2020-07-18 23:48:52.161996,1,3,-65,6
0,2020-07-18 23:48:54.167332,1,3,-66,6
0,2020-07-18 23:48:56.172536,1,3,-64,6
0,2020-07-18 23:48:58.177906,1,3,-64,6
0,2020-07-18 23:49:00.183188,1,3,-65,6
0,2020-07-18 23:49:02.188574,1,3,-67,6
0,2020-07-18 23:49:04.193735,1,3,-64,6
0,2020-07-18 23:49:06.199125,1,3,-64,6
0,2020-07-18 23:49:08.204407,1,3,-64,6
0,2020-07-18 23:49:10.209804,1,3,-66,6
0,2020-07-18 23:49:12.214945,1,3,-66,6
0,2020-07-18 23:49:14.220427,1,3,-78,6
0,2020-07-18 23:49:16.225746,1,3,-63,6
0,2020-07-18 23:49:18.231035,1,3,-64,6
0,2020-07-18 23:49:20.236272,1,3,-77,6
0,2020-07-18 23:49:22.241598,1,3,-65,6
0,2020-07-18 23:49:24.246920,1,3,-78,6
0,2020-07-18 23:49:26.252299,1,3,-63,6
0,2020-07-18 23:49:28.257489,1,3,-66,6
0,2020-07-18 23:49:30.262824,1,3,-78,6
0,2020-07-18 23:49:32.268239,1,3,-68,6
0,2020-07-18 23:49:34.273507,1,3,-67,6
0,2020-07-18 23:49:36.278673,1,3,-63,6
0,2020-07-18 23:49:38.284115,1,3,-64,6
0,2020-07-18 23:49:40.289469,1,3,-67,6
0,2020-07-18 23:49:42.294671,1,3,-81,6
0,2020-07-18 23:49:44.086849,1,3,-80,6
0,2020-07-18 23:49:46.091685,1,3,-80,6
0,2020-07-18 23:49:47.974601,1,3,-67,6
0,2020-07-18 23:49:48.070603,1,3,-67,6
0,2020-07-18 23:49:50.075966,1,3,-75,6
0,2020-07-18 23:49:52.081251,1,3,-64,6
0,2020-07-18 23:49:54.086687,1,3,-65,6
0,2020-07-18 23:49:56.092138,1,3,-76,6
0,2020-07-18 23:49:58.097216,1,3,-64,6
0,2020-07-18 23:50:00.102490,1,3,-64,6
0,2020-07-18 23:50:02.107931,1,3,-76,6
0,2020-07-18 23:50:04.113275,1,3,-77,6
0,2020-07-18 23:50:06.118404,1,3,-65,6
0,2020-07-18 23:50:08.123706,1,3,-66,6
0,2020-07-18 23:50:10.129137,1,3,-68,6
0,2020-07-18 23:50:12.134528,1,3,-63,6
0,2020-07-18 23:50:14.139684,1,3,-77,6
0,2020-07-18 23:50:16.144944,1,3,-63,6
0,2020-07-18 23:50:18.150389,1,3,-65,6
0,2020-07-18 23:50:20.155803,1,3,-77,6
0,2020-07-18 23:50:22.160922,1,3,-66,6
0,2020-07-18 23:50:24.166266,1,3,-77,6
0,2020-07-18 23:50:26.171599,1,3,-76,6
0,2020-07-18 23:50:28.176980,1,3,-77,6
0,2020-07-18 23:50:30.185478,1,3,-67,6
0,2020-07-18 23:50:32.191295,1,3,-67,6
0,2020-07-18 23:50:34.196621,1,3,-65,6
0,2020-07-18 23:50:36.201984,1,3,-65,6
0,2020-07-18 23:50:38.207120,1,3,-76,6
0,2020-07-18 23:50:40.211872,1,3,-68,6
0,2020-07-18 23:50:42.216501,1,3,-63,6
0,2020-07-18 23:50:44.221975,1,3,-64,6
0,2020-07-18 23:50:46.227087,1,3,-77,6
0,2020-07-18 23:50:48.231226,1,3,-65,6
0,2020-07-18 23:50:50.204006,1,3,-67,6
0,2020-07-18 23:50:52.209498,1,3,-77,6
0,2020-07-18 23:50:53.583717,1,3,-64,6
0,2020-07-18 23:50:55.588976,1,3,-64,6
0,2020-07-18 23:50:57.594381,1,3,-78,6
0,2020-07-18 23:50:59.599750,1,3,-67,6
0,2020-07-18 23:51:01.604952,1,3,-65,6
0,2020-07-18 23:51:03.610289,1,3,-77,6
0,2020-07-18 23:51:05.555651,1,3,-65,6
0,2020-07-18 23:51:07.561063,1,3,-68,6
0,2020-07-18 23:51:09.033911,1,3,-77,6
0,2020-07-18 23:51:11.039312,1,3,-66,6
0,2020-07-18 23:51:13.043425,1,3,-65,6
0,2020-07-18 23:51:15.048757,1,3,-67,6
0,2020-07-18 23:51:17.053906,1,3,-64,6
0,2020-07-18 23:51:19.059257,1,3,-77,6
0,2020-07-18 23:51:21.064662,1,3,-67,6
0,2020-07-18 23:51:23.070004,1,3,-77,6
0,2020-07-18 23:51:25.075364,1,3,-77,6
0,2020-07-18 23:51:27.080597,1,3,-66,6
0,2020-07-18 23:51:29.085799,1,3,-78,6
0,2020-07-18 23:51:31.091247,1,3,-77,6
0,2020-07-18 23:51:33.096440,1,3,-77,6
0,2020-07-18 23:51:35.101841,1,3,-65,6
0,2020-07-18 23:51:37.107028,1,3,-78,6
0,2020-07-18 23:51:39.112496,1,3,-67,6
0,2020-07-18 23:51:41.117690,1,3,-77,6
0,2020-07-18 23:51:43.123026,1,3,-64,6
0,2020-07-18 23:51:45.128226,1,3,-77,6
0,2020-07-18 23:51:47.133741,1,3,-76,6
0,2020-07-18 23:51:49.138907,1,3,-77,6
0,2020-07-18 23:51:51.144277,1,3,-78,6
0,2020-07-18 23:51:53.149461,1,3,-78,6
0,2020-07-18 23:51:54.785772,1,3,-66,6
0,2020-07-18 23:51:56.790355,1,3,-64,6
0,2020-07-18 23:51:58.750692,1,3,-64,6
0,2020-07-18 23:51:59.790189,1,3,-79,6
0,2020-07-18 23:52:00.002484,1,3,-77,6
0,2020-07-18 23:52:02.008042,1,3,-78,6
0,2020-07-18 23:52:04.013123,1,3,-66,6
0,2020-07-18 23:52:05.025152,1,3,-64,6
0,2020-07-18 23:52:07.030565,1,3,-68,6
0,2020-07-18 23:52:09.035986,1,3,-79,6
0,2020-07-18 23:52:11.041134,1,3,-63,6
0,2020-07-18 23:52:13.046385,1,3,-67,6
0,2020-07-18 23:52:15.051810,1,3,-67,6
0,2020-07-18 23:52:17.057181,1,3,-78,6
0,2020-07-18 23:52:18.533813,1,3,-67,6
0,2020-07-18 23:52:20.539134,1,3,-63,6
0,2020-07-18 23:52:22.544549,1,3,-68,6
0,2020-07-18 23:52:23.324139,1,3,-64,6
0,2020-07-18 23:52:24.773591,1,3,-78,6
0,2020-07-18 23:52:26.778737,1,3,-67,6
0,2020-07-18 23:52:28.669147,1,3,-64,6
0,2020-07-18 23:52:30.674502,1,3,-79,6
0,2020-07-18 23:52:32.679848,1,3,-67,6
0,2020-07-18 23:52:34.685156,1,3,-66,6
0,2020-07-18 23:52:35.622045,1,3,-67,6
0,2020-07-18 23:52:37.627492,1,3,-78,6
0,2020-07-18 23:52:38.794331,1,3,-64,6
0,2020-07-18 23:52:40.799773,1,3,-63,6
0,2020-07-18 23:52:42.804960,1,3,-78,6
0,2020-07-18 23:52:44.221799,1,3,-67,6
0,2020-07-18 23:52:46.227168,1,3,-68,6
0,2020-07-18 23:52:48.231141,1,3,-78,6
0,2020-07-18 23:52:50.235433,1,3,-78,6
0,2020-07-18 23:52:52.240563,1,3,-68,6
0,2020-07-18 23:52:53.432552,1,3,-67,6
0,2020-07-18 23:52:55.437803,1,3,-68,6
0,2020-07-18 23:52:57.443247,1,3,-68,6
0,2020-07-18 23:52:59.448422,1,3,-78,6
0,2020-07-18 23:53:01.453797,1,3,-77,6
0,2020-07-18 23:53:03.459080,1,3,-63,6
0,2020-07-18 23:53:05.202697,1,3,-65,6
0,2020-07-18 23:53:07.207293,1,3,-64,6
0,2020-07-18 23:53:09.212641,1,3,-68,6
0,2020-07-18 23:53:10.723118,1,3,-64,6
0,2020-07-18 23:53:11.447724,1,3,-68,6
0,2020-07-18 23:53:13.453235,1,3,-67,6
0,2020-07-18 23:53:15.458419,1,3,-78,6
0,2020-07-18 23:53:17.463776,1,3,-79,6
0,2020-07-18 23:53:19.431493,1,3,-78,6
0,2020-07-18 23:53:21.436991,1,3,-64,6
0,2020-07-18 23:53:23.442116,1,3,-66,6
0,2020-07-18 23:53:25.447559,1,3,-65,6
0,2020-07-18 23:53:27.452791,1,3,-66,6
0,2020-07-18 23:53:29.458254,1,3,-76,6
0,2020-07-18 23:53:31.463375,1,3,-76,6
0,2020-07-18 23:53:33.468790,1,3,-65,6
0,2020-07-18 23:53:35.474181,1,3,-66,6
0,2020-07-18 23:53:37.479294,1,3,-65,6
0,2020-07-18 23:53:39.484696,1,3,-66,6
0,2020-07-18 23:53:41.490015,1,3,-76,6
0,2020-07-18 23:53:43.495460,1,3,-75,6
0,2020-07-18 23:53:45.500577,1,3,-65,6
0,2020-07-18 23:53:47.505905,1,3,-76,6
0,2020-07-18 23:53:48.702906,1,3,-67,6
0,2020-07-18 23:53:50.708103,1,3,-67,6
0,2020-07-18 23:53:52.713609,1,3,-76,6
0,2020-07-18 23:53:54.718787,1,3,-68,6
0,2020-07-18 23:53:56.724116,1,3,-75,6
0,2020-07-18 23:53:57.809740,1,3,-65,6
0,2020-07-18 23:53:59.815275,1,3,-76,6
0,2020-07-18 23:54:01.820459,1,3,-66,6
0,2020-07-18 23:54:03.544562,1,3,-65,6
0,2020-07-18 23:54:05.549972,1,3,-66,6
0,2020-07-18 23:54:07.129300,1,3,-64,6
0,2020-07-18 23:54:09.134511,1,3,-65,6
0,2020-07-18 23:54:11.139765,1,3,-66,6
0,2020-07-18 23:54:13.145303,1,3,-65,6
0,2020-07-18 23:54:15.150555,1,3,-76,6
0,2020-07-18 23:54:17.156082,1,3,-76,6
0,2020-07-18 23:54:19.161048,1,3,-64,6
0,2020-07-18 23:54:21.166437,1,3,-66,6
0,2020-07-18 23:54:23.171798,1,3,-65,6
0,2020-07-18 23:54:25.176946,1,3,-63,6
0,2020-07-18 23:54:27.182225,1,3,-67,6
0,2020-07-18 23:54:29.187707,1,3,-66,6
0,2020-07-18 23:54:31.193033,1,3,-76,6
0,2020-07-18 23:54:33.198182,1,3,-64,6
0,2020-07-19 00:06:44.642886,1,3,-69,10
0,2020-07-19 00:06:46.647771,1,3,-73,10
0,2020-07-19 00:06:48.653515,1,3,-74,10
0,2020-07-19 00:06:50.658077,1,3,-75,10
0,2020-07-19 00:06:52.662501,1,3,-80,10
0,2020-07-19 00:06:54.668191,1,3,-75,10
0,2020-07-19 00:06:56.672667,1,3,-75,10
0,2020-07-19 00:06:58.677081,1,3,-71,10
0,2020-07-19 00:07:00.682661,1,3,-75,10
0,2020-07-19 00:07:02.688324,1,3,-75,10
0,2020-07-19 00:07:04.693832,1,3,-76,10
0,2020-07-19 00:07:06.699445,1,3,-80,10
0,2020-07-19 00:07:08.705002,1,3,-71,10
0,2020-07-19 00:07:09.382195,1,3,-71,10
0,2020-07-19 00:07:11.386550,1,3,-79,10
0,2020-07-19 00:07:13.392044,1,3,-78,10
0,2020-07-19 00:07:15.396376,1,3,-78,10
0,2020-07-19 00:07:17.401931,1,3,-70,10
0,2020-07-19 00:07:19.407361,1,3,-80,10
0,2020-07-19 00:07:21.412899,1,3,-79,10
0,2020-07-19 00:07:23.418407,1,3,-79,10
0,2020-07-19 00:07:25.423968,1,3,-79,10
0,2020-07-19 00:07:27.429354,1,3,-82,10
0,2020-07-19 00:07:29.433626,1,3,-78,10
0,2020-07-19 00:07:31.439233,1,3,-82,10
0,2020-07-19 00:07:33.444678,1,3,-79,10
0,2020-07-19 00:07:35.450103,1,3,-80,10
0,2020-07-19 00:07:37.454325,1,3,-70,10
0,2020-07-19 00:07:39.373546,1,3,-70,10
0,2020-07-19 00:07:41.379094,1,3,-70,10
0,2020-07-19 00:07:43.382707,1,3,-78,10
0,2020-07-19 00:07:45.387453,1,3,-69,10
0,2020-07-19 00:07:47.392921,1,3,-70,10
0,2020-07-19 00:07:49.398439,1,3,-69,10
0,2020-07-19 00:07:51.403920,1,3,-69,10
0,2020-07-19 00:07:53.409324,1,3,-84,10
0,2020-07-19 00:07:55.414803,1,3,-83,10
0,2020-07-19 00:07:57.420301,1,3,-84,10
0,2020-07-19 00:07:59.424458,1,3,-70,10
0,2020-07-19 00:08:01.429985,1,3,-70,10
0,2020-07-19 00:08:03.435492,1,3,-79,10
0,2020-07-19 00:08:05.440962,1,3,-70,10
0,2020-07-19 00:08:07.446339,1,3,-79,10
0,2020-07-19 00:08:08.037344,1,3,-70,10
0,2020-07-19 00:08:10.042948,1,3,-68,10
0,2020-07-19 00:08:12.047057,1,3,-79,10
0,2020-07-19 00:08:14.051229,1,3,-70,10
0,2020-07-19 00:08:16.056815,1,3,-70,10
0,2020-07-19 00:08:18.060939,1,3,-80,10
0,2020-07-19 00:08:20.066385,1,3,-80,10
0,2020-07-19 00:08:22.071888,1,3,-70,10
0,2020-07-19 00:08:24.077367,1,3,-71,10
0,2020-07-19 00:08:26.082761,1,3,-79,10
0,2020-07-19 00:08:28.088280,1,3,-70,10
0,2020-07-19 00:08:30.093745,1,3,-82,10
0,2020-07-19 00:08:32.099251,1,3,-80,10
0,2020-07-19 00:08:33.521078,1,3,-70,10
0,2020-07-19 00:08:35.526715,1,3,-69,10
0,2020-07-19 00:08:37.408490,1,3,-87,10
0,2020-07-19 00:08:39.413802,1,3,-79,10
0,2020-07-19 00:08:41.419340,1,3,-72,10
0,2020-07-19 00:08:43.424743,1,3,-70,10
0,2020-07-19 00:08:45.430227,1,3,-79,10
0,2020-07-19 00:08:47.435644,1,3,-83,10
0,2020-07-19 00:08:49.383607,1,3,-82,10
0,2020-07-19 00:08:51.389148,1,3,-79,10
0,2020-07-19 00:08:53.024731,1,3,-70,10
0,2020-07-19 00:08:55.013891,1,3,-70,10
0,2020-07-19 00:08:57.019426,1,3,-70,10
0,2020-07-19 00:08:59.024830,1,3,-83,10
0,2020-07-19 00:09:01.030291,1,3,-80,10
0,2020-07-19 00:09:03.035879,1,3,-78,10
0,2020-07-19 00:09:04.021020,1,3,-70,10
0,2020-07-19 00:09:06.025830,1,3,-69,10
0,2020-07-19 00:09:08.031283,1,3,-75,10
0,2020-07-19 00:09:10.036880,1,3,-75,10
0,2020-07-19 00:09:12.042307,1,3,-77,10
0,2020-07-19 00:09:13.232995,1,3,-67,10
0,2020-07-19 00:09:15.238453,1,3,-75,10
0,2020-07-19 00:09:17.243961,1,3,-67,10
0,2020-07-19 00:09:19.248191,1,3,-76,10
0,2020-07-19 00:09:21.253651,1,3,-74,10
0,2020-07-19 00:09:23.259089,1,3,-73,10
0,2020-07-19 00:09:25.264577,1,3,-77,10
0,2020-07-19 00:09:27.269995,1,3,-66,10
0,2020-07-19 00:09:29.274189,1,3,-67,10
0,2020-07-19 00:09:31.279689,1,3,-75,10
0,2020-07-19 00:09:33.285240,1,3,-78,10
0,2020-07-19 00:09:35.290575,1,3,-76,10
0,2020-07-19 00:09:37.296103,1,3,-77,10
0,2020-07-19 00:09:39.301561,1,3,-74,10
0,2020-07-19 00:09:41.307246,1,3,-69,10
0,2020-07-19 00:09:43.312537,1,3,-76,10
0,2020-07-19 00:09:45.318097,1,3,-75,10
0,2020-07-19 00:09:47.323387,1,3,-76,10
0,2020-07-19 00:09:49.328953,1,3,-75,10
0,2020-07-19 00:09:51.332601,1,3,-68,10
0,2020-07-19 00:09:53.337309,1,3,-67,10
0,2020-07-19 00:09:55.341467,1,3,-73,10
0,2020-07-19 00:09:57.347075,1,3,-67,10
0,2020-07-19 00:09:59.352546,1,3,-67,10
0,2020-07-19 00:10:01.357893,1,3,-75,10
0,2020-07-19 00:10:03.363350,1,3,-74,10
0,2020-07-19 00:10:05.368913,1,3,-76,10
0,2020-07-19 00:10:07.374445,1,3,-66,10
0,2020-07-19 00:10:09.379788,1,3,-67,10
0,2020-07-19 00:10:11.385261,1,3,-76,10
0,2020-07-19 00:10:13.012220,1,3,-76,10
0,2020-07-19 00:10:15.017647,1,3,-66,10
0,2020-07-19 00:10:17.021772,1,3,-66,10
0,2020-07-19 00:10:19.027189,1,3,-76,10
0,2020-07-19 00:10:21.032773,1,3,-67,10
0,2020-07-19 00:10:23.038302,1,3,-76,10
0,2020-07-19 00:10:25.043676,1,3,-76,10
0,2020-07-19 00:10:27.049002,1,3,-76,10
0,2020-07-19 00:10:29.054566,1,3,-67,10
0,2020-07-19 00:10:31.060090,1,3,-72,10
0,2020-07-19 00:10:33.065475,1,3,-68,10
0,2020-07-19 00:10:35.070948,1,3,-77,10
0,2020-07-19 00:10:37.076482,1,3,-77,10
0,2020-07-19 00:10:39.081936,1,3,-67,10
0,2020-07-19 00:10:41.087261,1,3,-66,10
0,2020-07-19 00:10:43.092157,1,3,-74,10
0,2020-07-19 00:10:45.097046,1,3,-77,10
0,2020-07-19 00:10:47.102513,1,3,-75,10
0,2020-07-19 00:10:48.839193,1,3,-77,10
0,2020-07-19 00:10:50.844689,1,3,-66,10
0,2020-07-19 00:10:51.865659,1,3,-74,10
0,2020-07-19 00:10:53.870995,1,3,-75,10
0,2020-07-19 00:10:54.084742,1,3,-67,10
0,2020-07-19 00:10:56.090091,1,3,-76,10
0,2020-07-19 00:10:58.095637,1,3,-66,10
0,2020-07-19 00:10:59.381370,1,3,-74,10
0,2020-07-19 00:11:01.386786,1,3,-68,10
0,2020-07-19 00:11:03.392385,1,3,-74,10
0,2020-07-19 00:11:05.397734,1,3,-74,10
0,2020-07-19 00:11:07.403245,1,3,-77,10
0,2020-07-19 00:11:08.591415,1,3,-67,10
0,2020-07-19 00:11:10.597051,1,3,-67,10
0,2020-07-19 00:11:12.602420,1,3,-73,10
0,2020-07-19 00:11:13.404586,1,3,-78,10
0,2020-07-19 00:11:15.410101,1,3,-74,10
0,2020-07-19 00:11:17.415638,1,3,-74,10
0,2020-07-19 00:11:18.320255,1,3,-74,10
0,2020-07-19 00:11:20.325675,1,3,-75,10
0,2020-07-19 00:11:22.104939,1,3,-77,10
0,2020-07-19 00:11:24.110464,1,3,-67,10
0,2020-07-19 00:11:26.115979,1,3,-65,10
0,2020-07-19 00:11:27.111648,1,3,-67,10
0,2020-07-19 00:11:29.117106,1,3,-73,10
0,2020-07-19 00:11:31.122687,1,3,-66,10
0,2020-07-19 00:11:32.338413,1,3,-75,10
0,2020-07-19 00:11:34.344076,1,3,-74,10
0,2020-07-19 00:11:36.349272,1,3,-76,10
0,2020-07-19 00:11:37.150169,1,3,-75,10
0,2020-07-19 00:11:39.155813,1,3,-76,10
0,2020-07-19 00:11:41.161269,1,3,-67,10
0,2020-07-19 00:11:42.678019,1,3,-75,10
0,2020-07-19 00:11:44.683810,1,3,-66,10
0,2020-07-19 00:11:46.689135,1,3,-75,10
0,2020-07-19 00:11:48.694502,1,3,-67,10
0,2020-07-19 00:11:50.700045,1,3,-75,10
0,2020-07-19 00:11:52.705483,1,3,-72,10
0,2020-07-19 00:11:54.710882,1,3,-74,10
0,2020-07-19 00:11:56.716433,1,3,-75,10
0,2020-07-19 00:11:57.312862,1,3,-75,10
0,2020-07-19 00:11:59.317819,1,3,-75,10
0,2020-07-19 00:12:01.321303,1,3,-67,10
0,2020-07-19 00:12:03.324987,1,3,-67,10
0,2020-07-19 00:12:05.330576,1,3,-75,10
0,2020-07-19 00:12:07.334635,1,3,-75,10
0,2020-07-19 00:12:09.340045,1,3,-67,10
0,2020-07-19 00:12:11.345694,1,3,-67,10
0,2020-07-19 00:12:13.349895,1,3,-66,10
0,2020-07-19 00:12:15.354014,1,3,-76,10
0,2020-07-19 00:12:17.076616,1,3,-67,10
0,2020-07-19 00:12:19.081358,1,3,-66,10
0,2020-07-19 00:12:21.086860,1,3,-75,10
0,2020-07-19 00:12:23.092235,1,3,-67,10
0,2020-07-19 00:12:25.096400,1,3,-74,10
0,2020-07-19 00:12:27.100683,1,3,-75,10
0,2020-07-19 00:12:29.109635,1,3,-75,10
0,2020-07-19 00:12:31.115339,1,3,-75,10
0,2020-07-19 00:12:33.120801,1,3,-72,10
0,2020-07-19 00:12:35.132608,1,3,-75,10
0,2020-07-19 00:12:37.138052,1,3,-75,10
0,2020-07-19 00:12:38.975913,1,3,-67,10
0,2020-07-19 00:12:39.175776,1,3,-74,10
0,2020-07-19 00:12:41.181430,1,3,-74,10
0,2020-07-19 00:12:43.184879,1,3,-73,10
0,2020-07-19 00:12:45.189883,1,3,-75,10
0,2020-07-19 00:12:47.196642,1,3,-73,10
0,2020-07-19 00:12:49.202004,1,3,-74,10
0,2020-07-19 00:12:51.207388,1,3,-68,10
0,2020-07-19 00:12:53.212999,1,3,-74,10
0,2020-07-19 00:12:55.217031,1,3,-74,10
0,2020-07-19 00:12:57.222586,1,3,-74,10
0,2020-07-19 00:12:59.226788,1,3,-68,10
0,2020-07-19 00:13:01.232321,1,3,-68,10
0,2020-07-19 00:13:03.236434,1,3,-74,10
0,2020-07-19 00:13:05.245308,1,3,-68,10
0,2020-07-19 00:13:07.249844,1,3,-74,10
0,2020-07-19 00:13:09.254158,1,3,-73,10
0,2020-07-19 00:13:11.259539,1,3,-74,10
0,2020-07-19 00:13:13.263821,1,3,-74,10
0,2020-07-19 00:13:15.269300,1,3,-73,10
0,2020-07-19 00:13:17.279093,1,3,-73,10
0,2020-07-19 00:13:19.283855,1,3,-67,10
0,2020-07-19 00:13:21.289378,1,3,-73,10
0,2020-07-19 00:13:23.294928,1,3,-67,10
0,2020-07-19 00:13:25.299084,1,3,-72,10
0,2020-07-19 00:13:27.303315,1,3,-67,10
0,2020-07-19 00:13:29.308772,1,3,-74,10
0,2020-07-19 00:13:31.314256,1,3,-76,10
0,2020-07-19 00:13:33.318303,1,3,-68,10
0,2020-07-19 00:13:35.326668,1,3,-74,10
0,2020-07-19 00:13:37.331851,1,3,-75,10
0,2020-07-19 00:13:39.337352,1,3,-74,10
0,2020-07-19 00:13:41.342722,1,3,-68,10
0,2020-07-19 00:13:43.346858,1,3,-75,10
0,2020-07-19 00:13:45.350521,1,3,-68,10
0,2020-07-19 00:13:46.019529,1,3,-69,10
0,2020-07-19 00:13:48.023930,1,3,-74,10
0,2020-07-19 00:13:50.027972,1,3,-67,10
0,2020-07-19 00:13:52.032272,1,3,-73,10
0,2020-07-19 00:13:54.037720,1,3,-75,10
0,2020-07-19 00:13:56.042005,1,3,-67,10
0,2020-07-19 00:13:58.045470,1,3,-72,10
0,2020-07-19 00:14:00.053798,1,3,-67,10
0,2020-07-19 00:14:02.059601,1,3,-67,10
0,2020-07-19 00:14:04.063854,1,3,-75,10
0,2020-07-19 00:14:06.069234,1,3,-72,10
0,2020-07-19 00:14:08.074718,1,3,-67,10
0,2020-07-19 00:14:10.080299,1,3,-67,10
0,2020-07-19 00:14:12.085653,1,3,-73,10
0,2020-07-19 00:14:14.089183,1,3,-75,10
0,2020-07-19 00:14:16.094077,1,3,-75,10
0,2020-07-19 00:14:18.099579,1,3,-66,10
0,2020-07-19 00:14:20.103691,1,3,-65,10
0,2020-07-19 00:14:22.109173,1,3,-65,10
0,2020-07-19 00:14:23.782289,1,3,-66,10
0,2020-07-19 00:14:25.787813,1,3,-66,10
0,2020-07-19 00:14:27.793205,1,3,-78,10
0,2020-07-19 00:14:29.798642,1,3,-72,10
0,2020-07-19 00:14:31.804143,1,3,-67,10
0,2020-07-19 00:14:33.809688,1,3,-71,10
0,2020-07-19 00:14:35.815092,1,3,-78,10
0,2020-07-19 00:14:37.814182,1,3,-66,10
0,2020-07-19 00:14:39.819789,1,3,-72,10
0,2020-07-19 00:14:41.825396,1,3,-77,10
0,2020-07-19 00:14:42.834758,1,3,-77,10
0,2020-07-19 00:14:44.840277,1,3,-78,10
0,2020-07-19 00:14:46.845754,1,3,-71,10
0,2020-07-19 00:14:47.742832,1,3,-72,10
0,2020-07-19 00:14:49.748394,1,3,-77,10
0,2020-07-19 00:14:51.753724,1,3,-71,10
0,2020-07-19 00:14:52.002324,1,3,-71,10
0,2020-07-19 00:14:54.007883,1,3,-65,10
0,2020-07-19 00:14:56.012160,1,3,-71,10
0,2020-07-19 00:14:58.017644,1,3,-71,10
0,2020-07-19 00:15:00.021098,1,3,-65,10
0,2020-07-19 00:15:01.150062,1,3,-78,10
0,2020-07-19 00:15:03.155623,1,3,-66,10
0,2020-07-19 00:15:05.161083,1,3,-71,10
0,2020-07-19 00:15:06.584140,1,3,-72,10
0,2020-07-19 00:15:08.587749,1,3,-71,10
0,2020-07-19 00:15:10.592642,1,3,-76,10
0,2020-07-19 00:15:11.782088,1,3,-66,10
0,2020-07-19 00:15:13.785853,1,3,-71,10
0,2020-07-19 00:15:14.030587,1,3,-67,10
0,2020-07-19 00:15:16.035514,1,3,-67,10
0,2020-07-19 00:15:18.040983,1,3,-67,10
0,2020-07-19 00:15:20.045165,1,3,-76,10
0,2020-07-19 00:15:22.050755,1,3,-76,10
0,2020-07-19 00:15:24.056074,1,3,-75,10
0,2020-07-19 00:15:26.061572,1,3,-72,10
0,2020-07-19 00:15:28.067030,1,3,-72,10
0,2020-07-19 00:15:30.071292,1,3,-75,10
0,2020-07-19 00:15:32.076632,1,3,-75,10
0,2020-07-19 00:15:33.807365,1,3,-77,10
0,2020-07-19 00:15:34.127105,1,3,-66,10
0,2020-07-19 00:15:36.132544,1,3,-76,10
0,2020-07-19 00:15:38.138133,1,3,-65,10
0,2020-07-19 00:15:40.143512,1,3,-71,10
0,2020-07-19 00:15:42.149011,1,3,-77,10
0,2020-07-19 00:15:44.153253,1,3,-67,10
0,2020-07-19 00:15:46.158609,1,3,-67,10
0,2020-07-19 00:15:48.164110,1,3,-72,10
0,2020-07-19 00:15:50.169591,1,3,-76,10
0,2020-07-19 00:15:52.175184,1,3,-66,10
0,2020-07-19 00:15:54.180531,1,3,-67,10
0,2020-07-19 00:15:56.185890,1,3,-66,10
0,2020-07-19 00:15:58.191442,1,3,-72,10
0,2020-07-19 00:16:00.196982,1,3,-67,10
0,2020-07-19 00:16:02.158579,1,3,-71,10
0,2020-07-19 00:16:04.163990,1,3,-75,10
0,2020-07-19 00:16:06.149626,1,3,-72,10
0,2020-07-19 00:16:08.155213,1,3,-65,10
0,2020-07-19 00:16:10.160421,1,3,-76,10
0,2020-07-19 00:16:12.165880,1,3,-76,10
0,2020-07-19 00:16:14.171450,1,3,-67,10
0,2020-07-19 00:16:16.176918,1,3,-72,10
0,2020-07-19 00:16:18.182246,1,3,-72,10
0,2020-07-19 00:16:20.187695,1,3,-76,10
0,2020-07-19 00:16:22.193316,1,3,-76,10
0,2020-07-19 00:16:24.198805,1,3,-65,10
0,2020-07-19 00:16:26.204138,1,3,-66,10
0,2020-07-19 00:16:28.209617,1,3,-63,10
0,2020-07-19 00:16:30.215527,1,3,-75,10
0,2020-07-19 00:16:32.220653,1,3,-67,10
0,2020-07-19 00:16:34.226119,1,3,-71,10
0,2020-07-19 00:16:36.231535,1,3,-71,10
0,2020-07-19 00:16:38.236910,1,3,-72,10
0,2020-07-19 00:16:39.518998,1,3,-67,10
0,2020-07-19 00:16:41.524399,1,3,-71,10
0,2020-07-19 00:16:43.528612,1,3,-72,10
0,2020-07-19 00:16:44.429500,1,3,-77,10
0,2020-07-18 23:21:46.806282,1,3,-68,2
0,2020-07-18 23:21:48.811461,1,3,-55,2
0,2020-07-18 23:21:50.816695,1,3,-72,2
0,2020-07-18 23:21:52.822232,1,3,-54,2
